order_id,order_date,customer_id,region,segment,product,category,quantity,unit_price,discount,revenue,profit
SO-001539,2025-08-05,CUST-00276,EMEA,Mid-Market,SF DevOps Toolkit,Software,23,4116.66,0.1,85214.86,57661.13
SO-001540,2024-07-31,CUST-00148,North America,Mid-Market,SF Data Connect,Software,23,6158.95,0.1,127490.27,88799.25
SO-001541,2024-04-02,CUST-00138,EMEA,Mid-Market,SF Standard Support,Support,25,1643.79,0,41094.75,18769.31
SO-001542,2024-04-28,CUST-00473,North America,Mid-Market,SF Standard Support,Support,22,1870.8,0.05,39099.72,20077.43
SO-001543,2025-01-16,CUST-00166,APAC,Mid-Market,SF Implementation,Services,4,15712.37,0.2,50279.58,12990.02
SO-001544,2025-10-06,CUST-00054,North America,Enterprise,SF Data Connect,Software,1,4847.18,0.05,4604.82,2599.04
SO-001545,2024-04-12,CUST-00463,North America,Mid-Market,SF Mobile Suite,Software,12,6122.24,0.05,69793.54,35978.73
SO-001546,2025-03-25,CUST-00012,North America,SMB,SF Certification Prep,Training,5,888.24,0.1,3997.08,1466.9
SO-001547,2025-04-29,CUST-00205,EMEA,Mid-Market,SF DevOps Toolkit,Software,9,4481.45,0.1,36299.74,22209.31
SO-001548,2024-11-03,CUST-00206,North America,Mid-Market,SF Cloud Platform,Software,8,19421.13,0.2,124295.23,77033.49
SO-001549,2025-03-12,CUST-00216,EMEA,Government,SF Certification Prep,Training,3,1022.58,0.05,2914.35,832.66
SO-001550,2024-06-19,CUST-00263,North America,Mid-Market,SF Security Pro,Software,20,8888.65,0.25,133329.75,69264.83
SO-001551,2025-08-04,CUST-00498,EMEA,Enterprise,SF Certification Prep,Training,2,800.07,0,1600.14,755.24
SO-001552,2024-04-02,CUST-00497,EMEA,Mid-Market,SF Security Pro,Software,25,6961.02,0,174025.5,101578.34
SO-001553,2024-01-01,CUST-00236,APAC,Enterprise,SF Migration Services,Services,2,20022.68,0,40045.36,10256.78
SO-001554,2024-08-29,CUST-00095,North America,Enterprise,SF DevOps Toolkit,Software,14,3683.61,0,51570.54,34940.69
SO-001555,2026-03-05,CUST-00433,North America,Government,SF Data Connect,Software,1,5363.3,0,5363.3,3260.94
SO-001556,2025-02-07,CUST-00352,North America,Enterprise,SF Training Bundle,Training,2,2697.24,0.1,4855.03,2166.65
SO-001557,2024-09-05,CUST-00362,North America,SMB,SF Certification Prep,Training,1,869.64,0,869.64,406.17
SO-001558,2026-03-02,CUST-00205,EMEA,Mid-Market,SF Data Connect,Software,10,5918.06,0.15,50303.51,29829.61
SO-001559,2025-06-30,CUST-00202,North America,Enterprise,SF Analytics Suite,Software,12,9466.68,0.15,96560.14,62338.2
SO-001560,2025-09-15,CUST-00114,North America,SMB,SF Mobile Suite,Software,25,5983.56,0.05,142109.55,87819.89
SO-001561,2025-09-17,CUST-00001,North America,Enterprise,SF Implementation,Services,4,16865.64,0.1,60716.3,14007.98
SO-001562,2024-02-15,CUST-00097,North America,Mid-Market,SF DevOps Toolkit,Software,10,4118.6,0,41186.0,27494.32
SO-001563,2024-06-03,CUST-00218,North America,Enterprise,SF Security Pro,Software,10,7535.15,0.2,60281.2,28110.25
SO-001564,2025-03-07,CUST-00491,EMEA,Mid-Market,SF Mobile Suite,Software,6,6301.52,0.05,35918.66,17585.41
SO-001565,2024-03-25,CUST-00413,APAC,Enterprise,SF Data Connect,Software,22,5776.93,0.1,114383.21,67080.48
SO-001566,2024-01-13,CUST-00414,EMEA,Enterprise,SF Mobile Suite,Software,11,5776.04,0.05,60359.62,40926.66
SO-001567,2025-05-12,CUST-00006,North America,Mid-Market,SF Migration Services,Services,4,21488.22,0,85952.88,23529.36
SO-001568,2025-10-11,CUST-00380,North America,Enterprise,SF Analytics Suite,Software,20,10375.31,0.2,166004.96,102619.29
SO-001569,2025-04-29,CUST-00400,EMEA,Enterprise,SF Training Bundle,Training,3,2647.8,0.3,5560.38,1681.09
SO-001570,2025-03-10,CUST-00092,North America,Government,SF Standard Support,Support,25,1737.07,0.1,39084.08,16663.75
SO-001571,2025-12-25,CUST-00173,APAC,SMB,SF Implementation,Services,3,13639.26,0.15,34780.11,11099.87
SO-001572,2025-03-21,CUST-00233,LATAM,Mid-Market,SF Cloud Platform,Software,15,16821.26,0,252318.9,154955.84
SO-001573,2024-02-21,CUST-00188,North America,Enterprise,SF Implementation,Services,3,13885.47,0,41656.41,10598.29
SO-001574,2024-01-25,CUST-00420,LATAM,Enterprise,SF Standard Support,Support,9,1626.51,0.05,13906.66,5421.06
SO-001575,2024-10-31,CUST-00167,EMEA,Enterprise,SF Migration Services,Services,1,22632.14,0.05,21500.53,4633.19
SO-001576,2025-02-09,CUST-00379,EMEA,SMB,SF DevOps Toolkit,Software,6,3675.9,0,22055.4,15244.82
SO-001577,2025-05-20,CUST-00325,North America,Mid-Market,SF AI Assistant,Software,9,11443.39,0.05,97840.98,64144.88
SO-001578,2026-04-25,CUST-00471,APAC,Mid-Market,SF Training Bundle,Training,5,2449.73,0,12248.65,4229.68
SO-001579,2024-05-30,CUST-00020,North America,SMB,SF Implementation,Services,1,14468.61,0.3,10128.03,2246.55
SO-001580,2025-10-14,CUST-00475,EMEA,SMB,SF Training Bundle,Training,3,2344.22,0,7032.66,3305.85
SO-001581,2026-01-08,CUST-00132,North America,Mid-Market,SF Migration Services,Services,1,24223.23,0.05,23012.07,5234.41
SO-001582,2025-08-07,CUST-00099,LATAM,Enterprise,SF Security Pro,Software,10,8070.46,0.05,76669.37,54662.2
SO-001583,2026-03-29,CUST-00356,APAC,SMB,SF Cloud Platform,Software,12,18396.01,0,220752.12,167557.58
SO-001584,2026-02-03,CUST-00141,LATAM,Government,SF Training Bundle,Training,2,2239.33,0.1,4030.79,1616.04
SO-001585,2024-07-04,CUST-00466,EMEA,Enterprise,SF Migration Services,Services,3,20499.68,0.05,58424.09,12433.1
SO-001586,2025-11-03,CUST-00213,North America,Enterprise,SF Mobile Suite,Software,9,6045.75,0.1,48970.58,37813.45
SO-001587,2024-04-09,CUST-00163,EMEA,Mid-Market,SF DevOps Toolkit,Software,8,3592.77,0,28742.16,13672.93
SO-001588,2026-01-15,CUST-00148,North America,Mid-Market,SF Training Bundle,Training,5,2635.42,0.1,11859.39,4826.23
SO-001589,2025-07-08,CUST-00169,North America,Enterprise,SF AI Assistant,Software,16,13547.54,0,216760.64,122620.13
SO-001590,2026-04-22,CUST-00178,EMEA,Government,SF Premium Support,Support,5,3558.9,0.15,15125.32,6699.39
SO-001591,2024-06-23,CUST-00358,EMEA,Enterprise,SF Migration Services,Services,4,20387.57,0,81550.28,27551.25
SO-001592,2024-03-21,CUST-00496,North America,Mid-Market,SF Migration Services,Services,4,22404.75,0,89619.0,21610.07
SO-001593,2025-01-13,CUST-00272,APAC,Enterprise,SF Security Pro,Software,10,8387.01,0.05,79676.6,48355.61
SO-001594,2025-10-01,CUST-00080,EMEA,Government,SF Implementation,Services,2,15559.19,0.1,28006.54,7626.43
SO-001595,2024-01-24,CUST-00392,LATAM,SMB,SF Certification Prep,Training,3,915.24,0.05,2608.43,852.81
SO-001596,2025-07-04,CUST-00472,EMEA,Government,SF Mobile Suite,Software,13,6708.89,0.2,69772.46,33945.59
SO-001597,2024-08-04,CUST-00112,APAC,Enterprise,SF Analytics Suite,Software,19,8899.64,0.2,135274.53,95264.96
SO-001598,2025-02-14,CUST-00377,EMEA,Mid-Market,SF Standard Support,Support,14,1720.09,0,24081.26,15234.44
SO-001599,2024-11-23,CUST-00143,North America,Government,SF Certification Prep,Training,3,935.17,0.1,2524.96,1053.84
SO-001600,2026-02-19,CUST-00325,North America,Mid-Market,SF Migration Services,Services,3,22015.21,0.05,62743.35,15294.63
SO-001601,2025-05-21,CUST-00207,North America,Mid-Market,SF Certification Prep,Training,4,842.3,0.25,2526.9,786.86
SO-001602,2024-06-30,CUST-00448,APAC,Government,SF AI Assistant,Software,10,10212.01,0.2,81696.08,57428.57
SO-001603,2024-06-25,CUST-00336,APAC,Mid-Market,SF Migration Services,Services,1,21230.13,0.1,19107.12,6804.75
SO-001604,2024-07-12,CUST-00211,North America,SMB,SF Migration Services,Services,1,22784.58,0,22784.58,6903.46
SO-001605,2025-09-05,CUST-00042,EMEA,SMB,SF Implementation,Services,4,17004.7,0,68018.8,16834.05
SO-001606,2025-10-02,CUST-00292,EMEA,Enterprise,SF Premium Support,Support,22,3158.24,0.05,66007.22,38899.08
SO-001607,2026-03-19,CUST-00453,EMEA,Mid-Market,SF Migration Services,Services,4,22343.58,0.2,71499.46,24134.38
SO-001608,2025-04-13,CUST-00083,EMEA,SMB,SF Data Connect,Software,24,6006.93,0,144166.32,109504.53
SO-001609,2024-07-23,CUST-00472,EMEA,Government,SF Data Connect,Software,5,5064.63,0.2,20258.52,10580.57
SO-001610,2025-04-15,CUST-00237,APAC,Mid-Market,SF DevOps Toolkit,Software,22,4330.09,0.3,66683.39,47608.27
SO-001611,2025-04-17,CUST-00499,LATAM,Mid-Market,SF Standard Support,Support,21,1590.02,0.1,30051.38,14307.35
SO-001612,2024-06-12,CUST-00472,EMEA,Government,SF DevOps Toolkit,Software,15,4479.78,0,67196.7,46923.31
SO-001613,2025-11-24,CUST-00350,North America,SMB,SF AI Assistant,Software,17,13783.92,0.2,187461.31,89581.92
SO-001614,2024-09-23,CUST-00214,EMEA,SMB,SF Training Bundle,Training,5,2127.11,0.15,9040.22,3701.23
SO-001615,2026-01-01,CUST-00274,APAC,Mid-Market,SF Cloud Platform,Software,15,17896.36,0.15,228178.59,125546.83
SO-001616,2026-04-28,CUST-00204,EMEA,Enterprise,SF Training Bundle,Training,1,2301.63,0.15,1956.39,747.95
SO-001617,2025-03-26,CUST-00333,APAC,Enterprise,SF AI Assistant,Software,4,10573.04,0.2,33833.73,23728.63
SO-001618,2026-02-10,CUST-00297,North America,Enterprise,SF Certification Prep,Training,1,959.94,0.05,911.94,375.09
SO-001619,2024-09-05,CUST-00073,EMEA,Mid-Market,SF Certification Prep,Training,4,821.72,0,3286.88,1342.39
SO-001620,2025-04-14,CUST-00038,APAC,SMB,SF Training Bundle,Training,4,2581.8,0.15,8778.12,3059.07
SO-001621,2025-03-31,CUST-00353,APAC,Enterprise,SF Data Connect,Software,15,5723.29,0.1,77264.42,50081.96
SO-001622,2024-05-23,CUST-00390,LATAM,Enterprise,SF Mobile Suite,Software,17,6087.44,0,103486.48,59559.22
SO-001623,2025-12-31,CUST-00186,APAC,Mid-Market,SF Security Pro,Software,10,8840.81,0,88408.1,58439.15
SO-001624,2025-12-31,CUST-00244,LATAM,Mid-Market,SF Premium Support,Support,22,3378.47,0.15,63177.39,36399.51
SO-001625,2025-09-14,CUST-00076,EMEA,SMB,SF Security Pro,Software,13,7232.1,0,94017.3,68778.24
SO-001626,2024-11-06,CUST-00299,APAC,Enterprise,SF Mobile Suite,Software,19,5548.53,0.05,100150.97,62122.87
SO-001627,2025-06-13,CUST-00446,North America,Enterprise,SF AI Assistant,Software,16,12426.46,0,198823.36,112706.88
SO-001628,2025-08-24,CUST-00080,EMEA,Government,SF Standard Support,Support,11,1812.6,0.05,18941.67,12116.47
SO-001629,2024-06-22,CUST-00332,APAC,SMB,SF Standard Support,Support,16,1624.71,0.2,20796.29,8087.97
SO-001630,2024-03-07,CUST-00485,EMEA,Enterprise,SF Data Connect,Software,8,5091.08,0,40728.64,22215.54
SO-001631,2026-01-16,CUST-00399,APAC,Government,SF Certification Prep,Training,1,940.5,0.05,893.47,332.25
SO-001632,2025-10-15,CUST-00468,APAC,SMB,SF Cloud Platform,Software,24,19867.03,0.15,405287.41,253441.8
SO-001633,2026-01-29,CUST-00117,EMEA,Mid-Market,SF DevOps Toolkit,Software,12,4406.95,0.05,50239.23,24472.68
SO-001634,2025-06-03,CUST-00169,North America,Enterprise,SF Analytics Suite,Software,9,9651.86,0.05,82523.4,57428.76
SO-001635,2024-03-22,CUST-00447,LATAM,Government,SF Certification Prep,Training,1,885.59,0.05,841.31,276.74
SO-001636,2026-01-27,CUST-00409,North America,Enterprise,SF Mobile Suite,Software,23,7350.85,0.2,135255.64,71578.7
SO-001637,2025-04-12,CUST-00368,APAC,SMB,SF Mobile Suite,Software,2,7434.79,0,14869.58,8106.6
SO-001638,2024-07-13,CUST-00381,APAC,Mid-Market,SF Training Bundle,Training,1,2692.42,0,2692.42,916.91
SO-001639,2024-08-21,CUST-00107,EMEA,SMB,SF DevOps Toolkit,Software,19,4529.72,0.05,81761.45,39812.74
SO-001640,2026-03-11,CUST-00452,EMEA,Enterprise,SF Cloud Platform,Software,11,19566.09,0,215226.99,131384.71
SO-001641,2024-03-26,CUST-00227,North America,SMB,SF Premium Support,Support,7,3167.87,0.1,19957.58,10967.3
SO-001642,2025-08-05,CUST-00154,North America,Government,SF Cloud Platform,Software,19,17620.68,0.2,267834.34,184536.25
SO-001643,2026-03-07,CUST-00227,North America,SMB,SF Migration Services,Services,2,22586.99,0.1,40656.58,13145.55
SO-001644,2024-09-14,CUST-00001,North America,Enterprise,SF Certification Prep,Training,4,927.37,0.05,3524.01,1111.14
SO-001645,2025-05-09,CUST-00260,North America,Enterprise,SF Standard Support,Support,10,2043.78,0,20437.8,12742.9
SO-001646,2024-12-15,CUST-00128,North America,Government,SF Security Pro,Software,22,7943.36,0,174753.92,104505.33
SO-001647,2024-07-05,CUST-00388,North America,Mid-Market,SF Premium Support,Support,1,3404.74,0.3,2383.32,1225.95
SO-001648,2024-07-02,CUST-00084,APAC,Mid-Market,SF Analytics Suite,Software,25,9306.24,0,232656.0,175823.02
SO-001649,2024-12-16,CUST-00227,North America,SMB,SF Migration Services,Services,5,24128.88,0,120644.4,27302.64
SO-001650,2024-08-06,CUST-00119,LATAM,Mid-Market,SF Security Pro,Software,17,7344.6,0.15,106129.47,64564.88
SO-001651,2024-11-03,CUST-00351,EMEA,Enterprise,SF Implementation,Services,2,15319.54,0,30639.08,7152.94
SO-001652,2025-02-09,CUST-00393,APAC,Enterprise,SF Certification Prep,Training,2,995.14,0.1,1791.25,557.84
SO-001653,2025-06-12,CUST-00490,North America,SMB,SF Premium Support,Support,21,3702.85,0.05,73871.86,43198.7
SO-001654,2024-09-26,CUST-00118,North America,SMB,SF Premium Support,Support,10,3460.45,0,34604.5,20238.27
SO-001655,2026-02-02,CUST-00425,EMEA,Government,SF Data Connect,Software,15,5088.99,0.1,68701.36,48288.53
SO-001656,2026-02-19,CUST-00003,EMEA,Mid-Market,SF AI Assistant,Software,2,13687.25,0.05,26005.77,18639.52
SO-001657,2025-04-12,CUST-00500,North America,SMB,SF Certification Prep,Training,3,770.26,0.15,1964.16,631.91
SO-001658,2024-09-19,CUST-00367,North America,SMB,SF Security Pro,Software,12,6685.41,0.05,76213.67,44149.21
SO-001659,2025-07-27,CUST-00286,North America,Enterprise,SF Training Bundle,Training,2,2614.18,0.1,4705.52,1731.73
SO-001660,2024-04-19,CUST-00141,LATAM,Government,SF Analytics Suite,Software,8,8532.19,0.15,58018.89,44151.54
SO-001661,2025-04-26,CUST-00304,EMEA,Mid-Market,SF Cloud Platform,Software,25,18860.86,0.1,424369.35,318441.83
SO-001662,2024-09-12,CUST-00250,EMEA,SMB,SF Security Pro,Software,20,8001.51,0,160030.2,75732.25
SO-001663,2024-10-09,CUST-00176,North America,Enterprise,SF Standard Support,Support,12,1766.59,0,21199.08,10912.36
SO-001664,2026-02-06,CUST-00451,APAC,SMB,SF Analytics Suite,Software,11,10859.96,0.15,101540.63,73403.82
SO-001665,2024-06-03,CUST-00448,APAC,Government,SF Implementation,Services,3,15333.4,0.1,41400.18,11415.65
SO-001666,2025-08-09,CUST-00168,North America,Mid-Market,SF Standard Support,Support,25,1886.77,0.1,42452.33,25885.74
SO-001667,2024-01-23,CUST-00354,APAC,SMB,SF Mobile Suite,Software,25,7026.32,0.2,140526.4,95875.07
SO-001668,2024-11-17,CUST-00379,EMEA,SMB,SF Data Connect,Software,25,5312.26,0.2,106245.2,54699.86
SO-001669,2024-08-21,CUST-00240,APAC,Mid-Market,SF Premium Support,Support,12,3419.65,0.1,36932.22,21369.6
SO-001670,2025-09-10,CUST-00131,EMEA,Mid-Market,SF Training Bundle,Training,1,2140.99,0.1,1926.89,704.21
SO-001671,2025-05-13,CUST-00413,APAC,Enterprise,SF Certification Prep,Training,1,989.55,0,989.55,472.93
SO-001672,2024-01-17,CUST-00192,EMEA,SMB,SF Implementation,Services,4,17230.45,0.25,51691.35,17624.79
SO-001673,2026-03-20,CUST-00168,North America,Mid-Market,SF Standard Support,Support,16,1682.63,0,26922.08,10861.85
SO-001674,2025-08-01,CUST-00039,APAC,Government,SF Analytics Suite,Software,18,10299.68,0.05,176124.53,125848.39
SO-001675,2024-03-30,CUST-00434,North America,SMB,SF Implementation,Services,4,15495.14,0.3,43386.39,14004.52
SO-001676,2025-12-01,CUST-00393,APAC,Enterprise,SF AI Assistant,Software,9,11876.57,0.2,85511.3,66541.78
SO-001677,2025-10-28,CUST-00078,EMEA,Mid-Market,SF Data Connect,Software,3,4884.31,0.1,13187.64,7946.41
SO-001678,2025-12-10,CUST-00400,EMEA,Enterprise,SF Training Bundle,Training,4,2680.37,0.05,10185.41,3450.44
SO-001679,2026-04-28,CUST-00320,North America,Enterprise,SF AI Assistant,Software,1,10230.74,0,10230.74,5155.38
SO-001680,2024-08-16,CUST-00439,APAC,SMB,SF Implementation,Services,3,15145.64,0.1,40893.23,9816.41
SO-001681,2025-08-11,CUST-00421,APAC,Enterprise,SF Data Connect,Software,23,5994.93,0,137883.39,97376.34
SO-001682,2024-11-11,CUST-00106,EMEA,Enterprise,SF Mobile Suite,Software,4,5576.14,0.1,20074.1,14644.6
SO-001683,2024-05-10,CUST-00400,EMEA,Enterprise,SF Standard Support,Support,12,2045.52,0,24546.24,11578.89
SO-001684,2025-11-04,CUST-00118,North America,SMB,SF DevOps Toolkit,Software,7,3951.69,0.05,26278.74,14271.99
SO-001685,2024-08-10,CUST-00480,North America,Mid-Market,SF Certification Prep,Training,3,772.37,0.2,1853.69,869.15
SO-001686,2025-01-19,CUST-00064,APAC,Enterprise,SF Cloud Platform,Software,15,19984.68,0.2,239816.16,125373.47
SO-001687,2025-04-02,CUST-00026,APAC,Enterprise,SF Premium Support,Support,13,3274.53,0.15,36183.56,19803.61
SO-001688,2024-04-05,CUST-00064,APAC,Enterprise,SF Mobile Suite,Software,17,7305.9,0.15,105570.25,52210.16
SO-001689,2024-08-02,CUST-00388,North America,Mid-Market,SF Analytics Suite,Software,16,10185.83,0.05,154824.62,120529.61
SO-001690,2024-07-14,CUST-00213,North America,Enterprise,SF DevOps Toolkit,Software,3,4577.74,0.05,13046.56,7018.62
SO-001691,2025-04-12,CUST-00058,EMEA,Government,SF Cloud Platform,Software,1,17352.16,0.05,16484.55,12652.05
SO-001692,2024-12-29,CUST-00052,EMEA,SMB,SF Data Connect,Software,10,5945.19,0.05,56479.3,41260.26
SO-001693,2024-08-22,CUST-00154,North America,Government,SF Training Bundle,Training,1,2508.31,0.15,2132.06,970.49
SO-001694,2024-10-08,CUST-00009,LATAM,SMB,SF Training Bundle,Training,3,2072.67,0.2,4974.41,1569.29
SO-001695,2024-05-11,CUST-00005,North America,Mid-Market,SF Standard Support,Support,5,1605.72,0.05,7627.17,3018.24
SO-001696,2026-04-01,CUST-00306,APAC,Mid-Market,SF DevOps Toolkit,Software,24,4402.8,0.05,100383.84,59209.88
SO-001697,2025-03-05,CUST-00081,EMEA,Enterprise,SF Mobile Suite,Software,6,7350.77,0.25,33078.47,23027.22
SO-001698,2025-11-15,CUST-00415,North America,Mid-Market,SF Mobile Suite,Software,12,7239.2,0,86870.4,44110.31
SO-001699,2024-07-27,CUST-00255,EMEA,Enterprise,SF Security Pro,Software,13,8093.23,0.2,84169.59,45551.23
SO-001700,2024-01-30,CUST-00165,APAC,Mid-Market,SF Certification Prep,Training,1,854.53,0.2,683.62,196.09
SO-001701,2024-05-27,CUST-00447,LATAM,Government,SF AI Assistant,Software,2,12142.11,0.15,20641.59,14238.98
SO-001702,2024-06-10,CUST-00087,APAC,Mid-Market,SF Analytics Suite,Software,1,9068.7,0,9068.7,5363.79
SO-001703,2024-04-25,CUST-00034,APAC,Mid-Market,SF Premium Support,Support,15,4122.04,0.2,49464.48,26344.78
SO-001704,2025-09-09,CUST-00069,North America,Government,SF Certification Prep,Training,1,849.09,0.05,806.64,371.52
SO-001705,2024-11-26,CUST-00066,EMEA,Mid-Market,SF Migration Services,Services,5,21112.85,0.1,95007.82,30159.98
SO-001706,2025-05-19,CUST-00245,EMEA,Mid-Market,SF Training Bundle,Training,5,2181.33,0,10906.65,3337.02
SO-001707,2024-05-26,CUST-00483,APAC,Enterprise,SF DevOps Toolkit,Software,22,3673.56,0,80818.32,47379.54
SO-001708,2025-09-21,CUST-00455,North America,Mid-Market,SF Analytics Suite,Software,8,8719.74,0,69757.92,46688.63
SO-001709,2025-12-28,CUST-00169,North America,Enterprise,SF Premium Support,Support,22,3698.05,0.05,77289.24,50748.25
SO-001710,2026-02-17,CUST-00137,APAC,Enterprise,SF Mobile Suite,Software,11,6347.94,0.1,62844.61,40427.61
SO-001711,2024-02-05,CUST-00479,North America,Enterprise,SF Training Bundle,Training,4,2494.95,0.15,8482.83,4037.03
SO-001712,2024-05-26,CUST-00008,North America,SMB,SF Migration Services,Services,1,24213.5,0,24213.5,6525.89
SO-001713,2025-08-08,CUST-00006,North America,Mid-Market,SF Premium Support,Support,16,3986.29,0,63780.64,39806.75
SO-001714,2025-08-14,CUST-00498,EMEA,Enterprise,SF AI Assistant,Software,15,13773.72,0.05,196275.51,106069.54
SO-001715,2024-04-30,CUST-00226,North America,Mid-Market,SF Training Bundle,Training,3,2511.93,0.05,7159.0,2487.54
SO-001716,2024-07-09,CUST-00457,North America,Government,SF Security Pro,Software,11,8518.35,0.05,89016.76,56382.57
SO-001717,2024-04-08,CUST-00340,North America,Enterprise,SF Migration Services,Services,3,23737.58,0,71212.74,23307.44
SO-001718,2025-10-19,CUST-00219,EMEA,Mid-Market,SF Cloud Platform,Software,18,15981.63,0,287669.34,173656.16
SO-001719,2024-05-03,CUST-00057,EMEA,SMB,SF Standard Support,Support,23,1689.69,0.2,31090.3,14594.82
SO-001720,2025-07-20,CUST-00224,EMEA,Enterprise,SF Analytics Suite,Software,17,8595.45,0.2,116898.12,86835.18
SO-001721,2024-07-18,CUST-00262,APAC,Government,SF Mobile Suite,Software,22,5957.62,0,131067.64,90876.93
SO-001722,2025-06-22,CUST-00182,North America,Enterprise,SF Implementation,Services,2,15282.97,0.05,29037.64,6302.6
SO-001723,2025-01-06,CUST-00273,APAC,Mid-Market,SF Standard Support,Support,8,1904.6,0.3,10665.76,4595.42
SO-001724,2024-04-12,CUST-00082,APAC,SMB,SF Migration Services,Services,2,22890.39,0.2,36624.62,8934.16
SO-001725,2026-02-08,CUST-00477,North America,Mid-Market,SF Training Bundle,Training,2,2429.39,0.25,3644.09,1329.38
SO-001726,2024-10-12,CUST-00104,North America,SMB,SF Cloud Platform,Software,13,16901.08,0.2,175771.23,135502.55
SO-001727,2025-05-02,CUST-00458,EMEA,SMB,SF Premium Support,Support,11,3207.01,0.25,26457.83,10188.84
SO-001728,2025-12-26,CUST-00129,APAC,Mid-Market,SF Standard Support,Support,22,1698.27,0.25,28021.46,15512.88
SO-001729,2024-03-09,CUST-00492,APAC,Enterprise,SF Cloud Platform,Software,25,17516.03,0,437900.75,316292.82
SO-001730,2026-04-06,CUST-00392,LATAM,SMB,SF DevOps Toolkit,Software,13,4560.75,0.1,53360.78,31059.97
SO-001731,2024-09-11,CUST-00100,EMEA,Enterprise,SF Data Connect,Software,3,4956.61,0.25,11152.37,5583.36
SO-001732,2024-05-06,CUST-00206,North America,Mid-Market,SF Training Bundle,Training,5,2719.93,0,13599.65,5013.87
SO-001733,2024-10-09,CUST-00345,North America,Mid-Market,SF Certification Prep,Training,3,767.91,0,2303.73,788.41
SO-001734,2026-03-01,CUST-00053,EMEA,Enterprise,SF Migration Services,Services,5,21809.32,0.1,98141.94,25008.86
SO-001735,2025-07-08,CUST-00064,APAC,Enterprise,SF Training Bundle,Training,5,2367.14,0,11835.7,5631.41
SO-001736,2026-01-07,CUST-00467,North America,Mid-Market,SF Data Connect,Software,9,6128.17,0,55153.53,40115.52
SO-001737,2024-04-25,CUST-00131,EMEA,Mid-Market,SF Migration Services,Services,4,21511.01,0,86044.04,27229.85
SO-001738,2026-03-24,CUST-00444,North America,Enterprise,SF Premium Support,Support,25,3374.4,0.05,80142.0,32806.73
SO-001739,2025-09-09,CUST-00375,EMEA,SMB,SF Implementation,Services,3,13835.82,0.2,33205.97,9436.46
SO-001740,2025-03-18,CUST-00360,APAC,Mid-Market,SF AI Assistant,Software,2,12497.02,0.2,19995.23,10918.72
SO-001741,2026-01-20,CUST-00371,APAC,Government,SF Security Pro,Software,9,8128.22,0,73153.98,49142.5
SO-001742,2024-12-31,CUST-00129,APAC,Mid-Market,SF Analytics Suite,Software,1,8363.22,0.15,7108.74,3795.3
SO-001743,2024-08-14,CUST-00254,North America,Mid-Market,SF Implementation,Services,4,15745.33,0,62981.32,20603.6
SO-001744,2025-05-14,CUST-00363,APAC,Enterprise,SF Standard Support,Support,20,1982.2,0.05,37661.8,19874.73
SO-001745,2025-11-14,CUST-00474,EMEA,Mid-Market,SF AI Assistant,Software,2,12365.98,0.1,22258.76,15868.71
SO-001746,2024-04-10,CUST-00489,APAC,Enterprise,SF Implementation,Services,1,13278.63,0.15,11286.84,2980.91
SO-001747,2025-12-27,CUST-00345,North America,Mid-Market,SF Implementation,Services,4,16418.78,0.15,55823.85,12056.82
SO-001748,2026-03-18,CUST-00332,APAC,SMB,SF Premium Support,Support,15,3679.21,0.05,52428.74,33740.73
SO-001749,2026-04-04,CUST-00417,North America,Mid-Market,SF Migration Services,Services,4,23115.85,0,92463.4,27280.36
SO-001750,2025-10-07,CUST-00013,North America,Enterprise,SF Data Connect,Software,4,5063.49,0.05,19241.26,8932.21
SO-001751,2024-09-16,CUST-00234,APAC,SMB,SF Data Connect,Software,22,5147.36,0.3,79269.34,42474.72
SO-001752,2026-03-13,CUST-00229,EMEA,Enterprise,SF Cloud Platform,Software,11,17774.3,0.3,136862.11,73978.28
SO-001753,2024-06-13,CUST-00407,North America,Mid-Market,SF DevOps Toolkit,Software,18,4541.22,0.05,77654.86,43456.54
SO-001754,2026-02-10,CUST-00206,North America,Mid-Market,SF Data Connect,Software,25,5911.06,0.2,118221.2,86704.62
SO-001755,2024-12-26,CUST-00171,North America,Enterprise,SF Implementation,Services,5,16079.37,0.2,64317.48,15702.19
SO-001756,2024-11-09,CUST-00425,EMEA,Government,SF Analytics Suite,Software,24,8332.73,0.05,189986.24,124837.09
SO-001757,2024-07-09,CUST-00328,North America,Mid-Market,SF Certification Prep,Training,4,819.58,0.2,2622.66,988.97
SO-001758,2026-04-05,CUST-00173,APAC,SMB,SF Premium Support,Support,12,3875.15,0.25,34876.35,16522.98
SO-001759,2024-07-13,CUST-00058,EMEA,Government,SF Implementation,Services,3,16839.74,0.15,42941.34,12627.88
SO-001760,2025-07-27,CUST-00388,North America,Mid-Market,SF Standard Support,Support,6,1744.9,0.1,9422.46,4142.31
SO-001761,2025-12-29,CUST-00047,EMEA,Enterprise,SF Implementation,Services,4,16584.94,0,66339.76,17316.31
SO-001762,2025-02-10,CUST-00182,North America,Enterprise,SF Mobile Suite,Software,13,5727.07,0.25,55838.93,40189.3
SO-001763,2026-03-28,CUST-00455,North America,Mid-Market,SF Security Pro,Software,20,7964.05,0,159281.0,124210.13
SO-001764,2026-04-25,CUST-00227,North America,SMB,SF Cloud Platform,Software,8,18259.13,0.1,131465.74,71514.89
